video_id,author,comment,
9-poYwCZxDQ,@tinybytes8346,Udah bosen tiap launching iPhone,
9-poYwCZxDQ,@AlbertMulyadi-l6c,Gw nonton iPhone 17 sambil jualan kopi di Vivo karna bensin udah ngk ada stock,
9-poYwCZxDQ,@M1yamas0nz0,?????? product penuh gimmick,
9-poYwCZxDQ,@cpany7577,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=715"">11:55</a> bener banget 13 pro max hp yg menurutku masih gaharr dan kenceng di taro ios 26 langsung sering frame drop ??",
9-poYwCZxDQ,@sarno97,Design yg pro kalo tengahnya satu warna bakal kelihatan lebih elegan sih,
9-poYwCZxDQ,@GUNAWANWIBISONO-z4c,malah bagusan 16 pro kameranya??.  gk jdi upgrede dah??,
9-poYwCZxDQ,@johandrisaputra8569,Bang beli iphone di studio Ponsel di jamin ori engga ?,
9-poYwCZxDQ,@RumahAlamOfficial,Yg nonton pake Nokia 3310 hadir,
9-poYwCZxDQ,@nanangrifai3433,Bekas y di jual gk mas,
9-poYwCZxDQ,@shannxchitam,desainnya kek poco x 6 pro,
9-poYwCZxDQ,@warsonohuang,"Mungkin harus 4 orang atau lebih buat centre stage landscape nya bang <a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1047"">17:27</a>",
9-poYwCZxDQ,@sayaradika302,warna SAGE .. takut banget typo warna SANGE ??????,
9-poYwCZxDQ,@mrdudungg,bang david bikinin baterai iPhone 17 vs iPhone 16 plus,
9-poYwCZxDQ,@Dandi-e4r,Poco,
9-poYwCZxDQ,@handi4773,Andai Iphone 17 pro &amp; pro max adain Red products...,
9-poYwCZxDQ,@KurniaAditiya-92,Hp ini adalah hp yg mengalami kemunduran teknologi saat ini dngan harga selangit tapi fitur teknologi sulit,
9-poYwCZxDQ,@efulwijaya5660,Xiaomi 17 series idola ku teteup,
9-poYwCZxDQ,@nurrokhman3137,"Kira2 pajaknya kmna yah , 1 orng pajaknya segitu, njir ni negara pasti kaya bngt",
9-poYwCZxDQ,@Bengkelbalapan,Xiaomi 17 pro max kapan?,
9-poYwCZxDQ,@muhammad_putra,Harus 5 orang bang biar landscape??,
9-poYwCZxDQ,@imambas,gabisa auto landcape kayaknya gara-gara orang di dalam frame kurang banyak deh,
9-poYwCZxDQ,@sibudi1295,"Apa cuma aku saja yg gk ngeh dg I phone, gk seberapa minat, lihat anak buah pakai I phone selalu ngecas, baru beberapa jam pakai sudah low battery",
9-poYwCZxDQ,@blackboxmusic7667,"kenapa semua hp kluaran baru sekarang yg pake layar amoled pasti basic layar warm gitu ya, soalnya baru ganti divice setelah 5 taon, emang gitu sekarang yak",
9-poYwCZxDQ,@fiinahazizah,bangg bahas vivo y19s gt dongg heheh,
9-poYwCZxDQ,@GaranganLokal,Strategi Honda Supra dan revo...Mesin sama cuma beda bungkus,
9-poYwCZxDQ,@rismaismawati4642,Liat unboxing iphone pake android. Jadul lagi??mengsad semogaa bisa ke beli dehh aamiin,
9-poYwCZxDQ,@giyuu2384,"Mau tanya, dulu pas iphone 12 pro max iphone itu kayak hp wajib buat ngincer performa mentok kayak dipake buat beberapa turnament esport, kalo misalkan sekarang buat turnament pihak penyelenggara gak disponsorin oleh brand hp tertentu apakah masih tetep bakal pake iphone dengan seri terbagusnya atau bakal milih hp lain yang lebih proper?????",
9-poYwCZxDQ,@AnggaAndriansyah-x8h,Poco naik kelasss,
9-poYwCZxDQ,@megaprayitno-t2p,nunggu harganya turun jadi 10jt baru beli??,
9-poYwCZxDQ,@ibrahim-fg5bm,HEBAT JUGA HP POCO BISA JADI INSPIRASI HP MEHONG SI IPONG ??????????,
9-poYwCZxDQ,@rahmatsykes3785,30 juta dapet ruko 1thn buat dagang duitnya puterin lagi beli ip 18 pro nanti wkwkwk,
9-poYwCZxDQ,@jefri4176,Buset baru sekarang Base iPhone 17 120 hz. Samsung udah lama sekali untuk s seriesnya ??. Kasian amat pengguna iPhone yang 16 kebawah ????,
9-poYwCZxDQ,@ALIFNET-ID,Mantap vidio ini 2160p 60fps,
9-poYwCZxDQ,@ilovejapanesse,I phone ? I orange?,
9-poYwCZxDQ,@niomuhammad5904,saige????,
9-poYwCZxDQ,@momorudi,"Anjay dibandingin sama kacang ?? kl Dyson masih Ok lah, mahal wkwkwk. Pantesan Apple rugi trilunan dollar abis launching ni HP kacang ??",
9-poYwCZxDQ,@pashadim9643,Klw bnyakn selfienya baru landscape...klw cmn berdua yv potretlah bang,
9-poYwCZxDQ,@jodhysimanjuntak4177,Itel s26 ultra dong bang,
9-poYwCZxDQ,@Bebek-96,&quot;60hz iphone setara 144hz android&quot; ??,
9-poYwCZxDQ,@iryawan260,"60hz iphone kayak 120hz, 120hz iphone kayak 560hz",
9-poYwCZxDQ,@blackboxmusic7667,si bimo pd udah punya 2 malah??,
9-poYwCZxDQ,@jainurijay93,Yang ditunggu tapi ngk kebeli     ====&gt;&gt;&gt;&gt;&gt;&gt;&gt;,
9-poYwCZxDQ,@jhokofantoni3842,Huawei ketawa melihat ini,
9-poYwCZxDQ,@baxel-wy1qz,Bagi dong bang hp nya ??,
9-poYwCZxDQ,@AGUSKURNIAWAN-boy,tetep aja pebih memikat the king samsung dong ???,
9-poYwCZxDQ,@amelramanda7496,Bang david beli yg air nya ga nanti?,
9-poYwCZxDQ,@CakJune,"Cara membuat apple fanboy bahagia mudah ya, gk perlu inovasi aneh&quot; cukup dengan kasih tema warna baru &amp; hadirkan 120 hz udah seneng aja! apa kabar android 2 jutaan udah 120 hz??",
9-poYwCZxDQ,@jayzgaban3697,Saya nunggu iPhone 18 lebih canggih,
9-poYwCZxDQ,@Aliuyunmuhammadmaksum,Bang realme bang??,
9-poYwCZxDQ,@iyehhh,"Gw yg nnton pakek hp ip 7 bh 51%??,,  smpe gw zoom&quot; in wkwkw",
9-poYwCZxDQ,@supriyatisupriyati1796,Om David cba kasih pendapat saya mau beli hp buat anak saya yang bisa buat game lancar dengan dana 1 sampe 2 jt kira kira apa om david,
9-poYwCZxDQ,@AndiPratama-c5f,iPhone mini GK pernah rilis lg ya? Padahal keren jg yg mini,
9-poYwCZxDQ,@martgolden,Perhotelan laris manis??,
9-poYwCZxDQ,@agungprasetyo231,"Hp yg cuma ngandal in logo...minim inovasi, bahkan tidak ada sama sekali",
9-poYwCZxDQ,@Astrowork,"Akhirnya keluar juga iphone 17, udah gak sabar banget beli iphone ....11 second",
9-poYwCZxDQ,@rubensetiawan6997,.,
9-poYwCZxDQ,@Logosmen20,iphone 17 pro itu sebenernya iphone 15 pro...yang di ubah design....masa ia kualitas poto kalah sama iphone 16 pro...kan lucu....hahaha kena tipu iphone lover indonesia...,
9-poYwCZxDQ,@nolepgirl5160,Aku suka yg ijo matcha ??,
9-poYwCZxDQ,@mrnobody2334,mana better ya 16 promax atau 17 basic guys,
9-poYwCZxDQ,@ulunratik6503,Sepertinya hrus ada 3 orng,
9-poYwCZxDQ,@Thetruth23h,Tunggu 2030 beli second iphone 17????,
9-poYwCZxDQ,@levireealive3123,Aura Android nya kuat banget,
9-poYwCZxDQ,@kevxx590,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1198"">19:58</a> kyk velg tdr bang",
9-poYwCZxDQ,@channelsukasuka2227,tim yg nonton pake samsung J2 prem ????,
9-poYwCZxDQ,@RomieMocka,IMO lebih worth it ip 17 basic sih,
9-poYwCZxDQ,@SeightV,Omaga poco,
9-poYwCZxDQ,@al_farizi9947,Harus lebih 2 orang dong.,
9-poYwCZxDQ,@muhammadwisnusaputra7035,Mau nanya nih bang. Kalau orang luar negri misalnya dia mau beli iphone 17 terbaru itu mereka di negaranya apakah ada juga bea cukai atau sejenisnya ya? Jadi kaya di kita harus bayar biar bersertifikat bisa masuk di negara Indonesia. Di negara lain gitu juga engga???,
9-poYwCZxDQ,@dolisimaremare,"Bang David, bagi 1 iPhone nya<br>Saya dari dulu nonton doang keluar iPhone 12 gak jadi beli yg iPhone 11 nanti aja deh keluar iPhone ,13 beli yg 12 nanti gitu aja terus sampe sekarang iPhone 17 gak beli2  nonton doang hadoohh",
9-poYwCZxDQ,@AnglerUluhKps,Review Xiaomi 17pro bang??<br>denger2 di China rivalnya iPhone 17pro he??,
9-poYwCZxDQ,@Tryono26,Semoga 5 thnlg bisa kebeli,
9-poYwCZxDQ,@Sastratan,ngakak banget pas bang david bilang IJO MISKIN ??????,
9-poYwCZxDQ,@fahrizal0779,17 pro berasa china banget Design nya,
9-poYwCZxDQ,@01Diaries,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1504"">25:04</a> ????",
9-poYwCZxDQ,@ViviQiqi,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1213"">20:13</a> mirip warna velg bintang vnd bjirr",
9-poYwCZxDQ,@AgungSulaiman-b2f,Telat bgt bang,
9-poYwCZxDQ,@unbxogaming1410,"Gk sabar mau upgrade dari silver ke ijo dawet keren dan kalem kayaknya <a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=388"">6:28</a>",
9-poYwCZxDQ,@bobbysaka4277,B aj ah inovasi nya ??,
9-poYwCZxDQ,@putrisyafira3,rebranding 16 wkwk,
9-poYwCZxDQ,@mfahmi96,"Capek adu teknologi sama samsung, kabarnya apel kini bersaing lawan pocophone",
9-poYwCZxDQ,@MetroDrone-f3g,Yg air gak ada bang?,
9-poYwCZxDQ,@bramjo5064,Gw kmaren baru beli Vivo x100 second aja masih jauh dari harga beacukai nya doang bjirr????,
9-poYwCZxDQ,@marcellino5152,Apple sepertinya sudah habis ide untuk berinovasi...,
9-poYwCZxDQ,@keenanrifanio6930,jangan sampe para istri ada hystori menonton ini. kalo ada suami dalam masalah????,
9-poYwCZxDQ,@bukangamers1360,warna hijau terbaik masih dipegang ip 15,
9-poYwCZxDQ,@rizqia5187,Iphone 7 ae dorong tau tuku . Lah kok wis ttok iphone 17??????,
9-poYwCZxDQ,@AvastaAfsena,"Pajak 8 juta,,,,,yg masuk kantong oknum bisa 75% nya ituhh..... Heheheheee",
9-poYwCZxDQ,@lutfifauzi9123,B aja kurang menarik,
9-poYwCZxDQ,@DiegoRazifFahrezi,Ditunggu ip 17 air king????,
9-poYwCZxDQ,@saflangimang9388,Berasa baru kemaren dah rilis iPhone 16 pro eh rilis lagi 17 pro ??,
9-poYwCZxDQ,@tridiii_,Bandingin sama 16 base selisih banyak ga sih layarnya itu,
9-poYwCZxDQ,@Diojambu-f9j,Saya masih stay di 12 pro karena desain gitu2 aja dan berharap desain 17 pro bagus malah mengecewakan ??,
9-poYwCZxDQ,@jamarszingamechannel4739,yang di wait wait,
9-poYwCZxDQ,@hendrawanprasetyo1224,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1502"">25:02</a> ??????????..",
9-poYwCZxDQ,@OwalgAwolg,Ak juga habis unboxing ?,
9-poYwCZxDQ,@fikrimaulana5596,Baru ngeh pesawatnya bisa terbang waktu dioff mode pesawat??,
9-poYwCZxDQ,@fiamolight6155,"Ini steve jobs kalo bangkit dari kubur lalu ngeliat desain iphone 17 pro kayak gitu, pasti bakal ngamuk sih",
9-poYwCZxDQ,@chairunnasikhin7723,unboxing Xiaomi 15T dan 15T Pro,
9-poYwCZxDQ,@sandiardito4108,Bang Hp sebelumny gk ada niat d jual emangny.?,
9-poYwCZxDQ,@orizazativa2764,"Nonton pake 16 Promax dessert, masih galau mau upgrade atau ngga??",
9-poYwCZxDQ,@tedinakmeletup,Ngk review Poco f9 bang?,
9-poYwCZxDQ,@Waodot,8 juta buat gajih dpr.,
9-poYwCZxDQ,@CHistory121,Warna orenny kek jerry dari tom n jerry?? Tapi dipake casing ijo jadi ninja turtle wkwkwk,
9-poYwCZxDQ,@anggaprasetya5751,"ga tau apa apple akan bertahan lama atau nasip nya sama kaya nokia dan bb ,karna kelihatan banget akhir akhir ini iPhone cuma jual &quot;royalitas&quot; consumen terhadap mereka , kelihatan kaya terlalu besar kepala ni brand ,dengan minim inovasi di saat hp lain udah 144 , fitur ai udah gila gila an dan mereka malah masih asik dengan inovasi yang udah jauh ketinggalan android so bored ... <br>who know kita lihat aja",
9-poYwCZxDQ,@OktaSila,Petugas pajak: Cuan maksimal cuyyyy ??????,
9-poYwCZxDQ,@harleyquinn6618,Design POCO??,
9-poYwCZxDQ,@worldseater4715,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1637"">27:17</a> ya elah bang, masa disuruh balik sii ??<br>Ya udah, lanjut aja, kebetulan emang gak niat sama sekali beli 17 biasa atau 17 air, rencananya mau beli 16 pro max atau 17 pro kalo sudah ready di Indonesia. Ane nunggu review lain, kali aja IP 17 pro nggak terlalu worth it. Biasanya dua bulan tiga bulan baru ketahuan kekurangan produk baru iPhone. Terutama zoom, soalnya ini fitur yg paling ane incer. Kalo yg lain sama aja, gak ada perubahan ??",
9-poYwCZxDQ,@BOX_3DDJ,"lebih suka iphone 17 air, entah kenapa suka aja liatnya, klo gua lebih pilih ip 17 air selera sihh ??",
9-poYwCZxDQ,@anggasasmita1997,Gass Poco nanti keluarin warna oranye di seri X sama F nya ??,
9-poYwCZxDQ,@fishman6712,1 hektar itungan semut.... ??,
9-poYwCZxDQ,@Yagamiofficial01,David beli hp balik modal,
9-poYwCZxDQ,@kulinerlaut5233,"gw ga mampu beli jujur?? tapi ga usah menang mendingin karena jelas setiap keluaran smartphone ada target pasarnya. Ga usah bandingin dgn harga tanah, motor, dll karena beda fungsi dan elektronik itu bukan investasi jangka panjang. Okay!",
9-poYwCZxDQ,@SandiFirman-x4s,Coba badingkan sama pura 80,
9-poYwCZxDQ,@InsanKamil-lq7ts,"Seharusnya iPhone 17 harus berani ngasih kamera 3 , dan iPhone 17 Pro Kamera 4.",
9-poYwCZxDQ,@muhammadhendardyghozali8223,"seri 17 pro <a href=""UCkszU2WH9gy1mb0dV-11UJg/W8IfY_bwAfiPq7IPvNCA2AU""></a> lebih mewah seri dibawahnya",
9-poYwCZxDQ,@tamymagic,pas awal iphone ini di pasarkan katanya xiaomi rilis hp juga yaitu xiaomi 17 pro yg saingin ni iphone,
9-poYwCZxDQ,@mutaqin5668,Mending mna bg ip17 atau berangkatin ortu umroh?,
9-poYwCZxDQ,@Gavchky,Oren KTM??,
9-poYwCZxDQ,@VilliaVICTORIA,Kalian tau gak guys kenapa kok kita bisa terpancing menonton videonya bang David padahal ya sama sama aja gitu yang beda cuman barang yang diriview dll gitu yang tau coba jawab karena gua juga ikut terpancing padahal gua juga tau gitu,
9-poYwCZxDQ,@alisahmen1230,Pantas saham nya turun . Sy merasa ip 17 pro kameranya burik sekali . Tapi kalau di outdor agak rapi agak bagus tp tidak lbih baik . Rugi sih beli yg oren . Yg hijau lumut ok bgt .,
9-poYwCZxDQ,@chezzyulian2198,Nonton pakai Iqoo Z9??,
9-poYwCZxDQ,@ipenk91,"Makasih bang david, cuma kamu yang bilang dsain ip 17 pro kurang, dan jujur emang ra masuk, <br>Semoga jujur dan apa adanya trs tiap riview,<br>Dan saya masih setia pakai samsung seri A",
9-poYwCZxDQ,@outdoorpio7251,bang unboxing infinix gt 30 5G,
9-poYwCZxDQ,@Gerradgian4,Nonton ini pake iphone 8 serasa udah ketinggalan berapa abad ????,
9-poYwCZxDQ,@Allaboutzodiacc,Untung bgt gak ngambil seri 17?? apalagi liat warna putih seri pro belakang ny udh kek pake salonpas,
9-poYwCZxDQ,@GadogadoIT,Hahahaha Hijau Miskinnnnnn....jadi Minder bang ngakak,
9-poYwCZxDQ,@firaamaulida,Case iPhone 16 bisa dipakai ke iPhone 17 ga sih?,
9-poYwCZxDQ,@OdikSetyawan,Berarti yang eSIM only cuma iphone 17 air aja kan?,
9-poYwCZxDQ,@ajuybagule4658,Nonton cuman utk hayalan saja,
9-poYwCZxDQ,@Athafariz_87,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1797"">29:57</a> ekspresinya david terlihat kecewa dgn hasil kamera yg kalah sama iP 16 ??????<br>padahal emang faktanya emang gitu, tp mungkin bakal ada fix di update software berikutnya.<br>atau mungkin software ioS versi indo nya nanti beda hasil.",
9-poYwCZxDQ,@egatingas6493,Gw 10 juli kmren ambil ip 16 bs tp mau up ke 17 lg smogaaa cepet rilis di indoo,
9-poYwCZxDQ,@evilutfiyani6744,"padahal David pengguna iPhone juga, tapi review dia tetap jujur, gak ada yang dilebih-lebihkan..",
9-poYwCZxDQ,@om_ponk644,Ijo miskin ??,
9-poYwCZxDQ,@andreasyahrul69,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1504"">25:04</a> NGAKAK ABIS ??????",
9-poYwCZxDQ,@ramdhanzni,yg ditunggu&quot;????,
9-poYwCZxDQ,@yamacarlos5979,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=185"">3:05</a> : IJO MISK1N ??",
9-poYwCZxDQ,@menyaparindu,"Nanti narasinya: 120fps nya iphone lebih smooth dari 120fps nya android, ditunggu aja ????????",
9-poYwCZxDQ,@fauzanbe1217,Di tunggu buat review 17pronya bang ?,
9-poYwCZxDQ,@muhammadriswandaimawan6907,"Rakyatnya udah bayar pajak mahal2, tapi negara malah makin miris. Sorry bang ??",
9-poYwCZxDQ,@Cheneljowo23,Grup nonton doang gk beli hadir,
9-poYwCZxDQ,@AviatorGoose,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=180"">3:00</a> beneran mirip poco x7 pro tapi lebih simpel ??",
9-poYwCZxDQ,@Alma-n5k3f,Mending 16 pro sih,
9-poYwCZxDQ,@user-lr3ef5jo7d,Nabung dulu buat gantiin iphone 12 ??,
9-poYwCZxDQ,@KingEmyu124,Nonton aja dulu kalo belinya mah gak tau kapan,
9-poYwCZxDQ,@OnlySaryuy,Give away 1 bang ahahah??,
9-poYwCZxDQ,@gadogado6964,Penginepan auto penuh.... om iphone om,
9-poYwCZxDQ,@PakRTCliper,iphone 17 pro x persija?,
9-poYwCZxDQ,@PakRTCliper,iphone 17 pro x persija?,
9-poYwCZxDQ,@ramlisyarif9962,Menunggu xiaomi 17 rilis??,
9-poYwCZxDQ,@HarryAja-gc9we,Infinix GT 30 5G banggg,
9-poYwCZxDQ,@platformmedsos498,kalau rotate kamera harus lebih 2 orang,
9-poYwCZxDQ,@pradanaa__,Jadi teringat sony ericsson walkman yang orange ????,
9-poYwCZxDQ,@YustusToding04,Ngefek kalau di luar 17 pro lebih jelas,
9-poYwCZxDQ,@armyleonald3393,Huawei kapan damai sama google minn?? Pengen beli huaweii kamera leica nya ga main main di banding Iphone ??,
9-poYwCZxDQ,@azizulqodri8831,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=790"">13:10</a> beliau fokus sama animasi kacanya, ane fokus animasi mode pesawatnya, keren bjirr",
9-poYwCZxDQ,@yahyasummoners,Masih bagusan kamera 16 ?? 17 ngetrol ??,
9-poYwCZxDQ,@wongjowo2188,Mending android yg tipe tertinggi lebih canggih,
9-poYwCZxDQ,@zulfansitio18,48mp ??,
9-poYwCZxDQ,@akbarfatahilah8156,Nonton pake s25 ??,
9-poYwCZxDQ,@fahmihidayat3874,Mulai 17 apple ngga pakai sony lagi ya ?,
9-poYwCZxDQ,@wongjowo2188,Hp ketinggalan jaman baru keluar??,
9-poYwCZxDQ,@Dunia_Puteh,Wahhhh caerrr pajak... Rubicon baru ni??,
9-poYwCZxDQ,@yahyasummoners,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1504"">25:04</a> ??",
9-poYwCZxDQ,@hutanrim,Sekarang ipone udah ketinggalan sama Android. Tinggal harganya Doank yang selangit performa dan kamera Fashion udah ketinggal ama Samsung Dan Huawei.,
9-poYwCZxDQ,@DramaChina1945,"Orange nya, ngingetin gw sama Sony Erricson ??",
9-poYwCZxDQ,@andreasyahrul69,TIM TETAP IP 16  Pro Karena Desain,
9-poYwCZxDQ,@merchandiseindmodif1540,Sepertinya 17pro better di kamera depan atau selfie nya dibanding seri 16pro,
9-poYwCZxDQ,@ichwanuzzain1285,Yang mampu beli ni hp pada krj pa ya,
9-poYwCZxDQ,@idiotchanel1011,Tetep setia samsung aja,
9-poYwCZxDQ,@kevinchristiankc15,120 hz 13 - 18 juta tergantung storage. Mi berapa 3 juta 144 hz  andro udah 144 hz wkwkwkwk,
9-poYwCZxDQ,@figidor9771,Gw nyebutnya itu warna teh??,
9-poYwCZxDQ,@desirahma6552,Aku preorder di website apple belanda dan baru dikirim bulan depan??,
9-poYwCZxDQ,@zulkripto7153,"ganti tema tp kek hape mito tahun 2007 cuma ganti icon dan wallpaper doank kocak ?? .. yg namanya ganti tema itu spt miui , one ui , Symbian s60v5 belle anna .. bisa brubah semua dr menu notifikasi menu pengaturan menu pesan menu dial dll smua ganti .. itu baru ganti tema . tp itulah hebatnya ipong bisa jual hp minim fitur dg harga yg gak ngotak dan hebatnya yg beli gak merasa di bodohi ????",
9-poYwCZxDQ,@ilhamsuhadi4921,warna hijaunya bagus,
9-poYwCZxDQ,@SANKSANK1000,Seru yah liat penboy apple unboxing ipong... fitur biasa2 aja di waahhhh wuihhhh wehhhh... padahal teknologi 5 tahun lalu.. ??,
9-poYwCZxDQ,@semutireng8332,Iphone jaman old : penasaran lihat teknologi terbaru yg bakal android tiru dan masukin di ponselny. <br>. <br>Iphone jaman New : Penasaran teknologi android apa yg akhirnya di masukin di ponselnya????????,
9-poYwCZxDQ,@TylerD.Corleone,REKOMENDASI SPEAKER BANG ??,
9-poYwCZxDQ,@budijuliano7921,Kasian yg beli ip16 yg baru beberapa bulan lalu karna lama masuk ke indo pas udah punya eh keluar ip17 harganya sama tapi speknya langsung berasa jadul kamrea layar dan os??,
9-poYwCZxDQ,@Stevt__,Padahal Cakep kalau seri basic 120 Hz trus seri Pro 144 Hz,
9-poYwCZxDQ,@fahmiwoodworking8025,Poco m4 pro,
9-poYwCZxDQ,@tusetiawan854,SI POCO PANAS ????,
9-poYwCZxDQ,@DhenKT,Yg pake ip 12 coba setelah update ios 26 pas buka kunci patah2 gak?? bjirrlah nyesel update ios 26 mana batrei nya jadi makin boros udah boros tambah makin boros,
9-poYwCZxDQ,@rikirizkiyanto969,poco 30jt ??,
9-poYwCZxDQ,@Ayubseptiawan,"bang buat aku bng hp nya, buat konten",
9-poYwCZxDQ,@nikorobin5244,"Produk gagal minim inovasi,jual merk doang",
9-poYwCZxDQ,@sosisbakar7810,"Mau protes nih aku.<br><br>Kok di channel ini, 60fps selalu beda rasa dengan channel lain. Rasanya kek 30fps yang di-render pakai teknik duplikat frame.",
9-poYwCZxDQ,@AnggaRamadhan-bc1jy,kenapa ya iphone ini dynamic range nya gak sebagus samsung,
9-poYwCZxDQ,@safaramadhan1278,ip 13 udah jaman prasejarah kali ya??,
9-poYwCZxDQ,@Agus_mahindramardewamarwiki,Apalah daya Masih pake 14 promax di 2025????????,
9-poYwCZxDQ,@AnggaRamadhan-bc1jy,"sama kita bang,pas awal denger warna sage yg pertama kali muncul difikiran mode sage di naruto??",
9-poYwCZxDQ,@nanangadi8975,"Ingat, Sage tanpa n",
9-poYwCZxDQ,@cinyliee,cuma mau ngomong satu si bang masalah yg uda punya 16 15 kalo mau upgrade itu masalah gengsi ato emang ada budgetnya kalo ditanya fungsinya kepake apa enggak ada beda apa ndak pasti gapenting penting banget wkwkwk,
9-poYwCZxDQ,@Yefaramifu,"Beli iPhone jangan tiap tahun, tapi 2 tahun atau 3 tahun biar update nya dr hape kita sebelum nya itu berasa..",
9-poYwCZxDQ,@PIPING_Channel,Mirip poco wkwkwk,
9-poYwCZxDQ,@BasoGauMardi37,Setelah melihat video ini akhirnya saya putuskan untuk memilih membeli yang...... <br><br><br>Poco,
9-poYwCZxDQ,@mangkusipet,"Kemungkinan di masa depan akan ada hp yg tidak pakai kartu sim, tapi support semua jaringan. Seandainya mau ganti nomor tinggal beli nomer aja tampa ganti kartu??",
9-poYwCZxDQ,@DudutCandana,??,
9-poYwCZxDQ,@AyahJalanJalan.Official,Koq angka pajaknya berbeda yaa dengan yang dibayarkan oleh @K2G ?,
9-poYwCZxDQ,@Niqhtbot,Ijo sagne ?,
9-poYwCZxDQ,@Fikrimaulana_gadget,Rakit pc bang.,
9-poYwCZxDQ,@ahmaddhofir824,yang seri airnya mana,
9-poYwCZxDQ,@WahyuRupawan,pajak pajak .,
9-poYwCZxDQ,@kafisatrio,yang masih pake iphone 11 absen??,
9-poYwCZxDQ,@Jan-zoo,Yang di tunggu² nih,
9-poYwCZxDQ,@pleasereadbooks5009,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1181"">19:41</a> orange vintage kata gw mah ??",
9-poYwCZxDQ,@RamaRayuan-b6x,Gelo 30 juta wkwk,
9-poYwCZxDQ,@alanhidayatullah-if3jn,Nungguin iphone 19pro aja,
9-poYwCZxDQ,@semuaakanbermetamorhfosisp5212,Bayar pajak segitu banyak ga tau buat apa????,
9-poYwCZxDQ,@Sekawan_skar,bang coba review Samsung galaxy a17 5g????,
9-poYwCZxDQ,@rendraarizona1561,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=184"">3:04</a> &quot;Ijonya bukan ijo miskin yang biasa kita lihat di tembok² rumah&quot; merasa tersindir bgt???? karna rumahku cat nya warna ijo, jelek lagiii??",
9-poYwCZxDQ,@Jancukers666,Tengahnya tinggal di psg stiker shopee ??,
9-poYwCZxDQ,@designerfromarchitect4432,"Design poco, warna kayak infinix yg warna orange ini??<br>Paling aman warna hitam.<br>Atau putih mewah lumayan lah.<br>Tapiii pas dikasih case sangat hp china 2 jutaan??<br>Fix user 17 pro bakal ini bakal alergi sama case ??",
9-poYwCZxDQ,@Santosobasudara,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=213"">3:33</a> sage adalah kebijaksanaan ??",
9-poYwCZxDQ,@AkuRajinBelajarYay,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=389"">6:29</a> mirip mirip zenfone 10 warnanya sih, dan desainnya hampir mirip 61% zenfone 10",
9-poYwCZxDQ,@krisnawahyu,Desain yg kurang menarik bagi saya,
9-poYwCZxDQ,@Cem2-macem,Mantap<br>Saya suka sekali keamanan nya,
9-poYwCZxDQ,@margosadewarahayu1925,Nunggu di ready di indonesia??,
9-poYwCZxDQ,@adiyustiawan1748,Fitur ga penting tp david kagum ??,
9-poYwCZxDQ,@MasOne88,"Iphone ga butuh inovasi berlebihan , cukup warna yg oke dan kamera oke udah bikin fanboy kegirangan",
9-poYwCZxDQ,@zainulabidin2085,Bang coba bandingkan tipisny ip 17 air dengan ip 8+,
9-poYwCZxDQ,@BangZz..-ye9cc,Kalau merek hp murah wajar niru merek hp mahal. Lah ini kebalik ??,
9-poYwCZxDQ,@damn_machete,Sambil nonton dan menikmati dan berfikir bagaimana dan kapan saya mempunyai????,
9-poYwCZxDQ,@xomenx1059,nonton make 16 pro,
9-poYwCZxDQ,@AdeYati-r3w,"Liat desain iphone 17 seri pro, mungkin gak sih kalo  iphone nantinya bakal ada layar lagi dibelakangnya kaya hp android??",
9-poYwCZxDQ,@errickseptiannn,Warnanya yang pro kaya almu yang di anodize??,
9-poYwCZxDQ,@inriyanipalallo1131,Aku TKW Dubai. Udah beli kemarin iPhone 17 pro max. Alhamdulillah  ngejreng banget.... kalo bagus sy pertahankan atau sy ke Huawei lipat...,
9-poYwCZxDQ,@Rayencanel,Btw pakai jam gt 4 yaa,
9-poYwCZxDQ,@dzakibrown,"Kalo ntar gw beli iPhone gw lebih milih beli iPhone 16 Pro sih daripada 17 pro, desain belakang hp nya itu jelek bgt sih menurutku, ga kaya iPhone pada umumnya ??",
